"","itvid","itvRegieParentId","itvTargetId","itvInterventieOptieId","probId","probProbleemOptieId","lgscoreId","lgscoreScore","lgId","casId","tgid","casTargetId","ptid","sclSubjectId","sclId","sclCollectionId"
"358",2889,2239,1020,16,2649,13,1509,5,1,2239,25,2239,12,1020,2239,2239
"359",612,2243,1137,66,2658,38,1515,5,6,2243,113,2243,1,1137,2243,2243
"360",613,2243,1137,66,2658,38,1515,5,6,2243,113,2243,1,1137,2243,2243
"361",616,2245,911,78,2678,38,1523,5,6,2245,25,2245,12,911,2245,2245
"362",614,2245,911,16,2673,13,1524,5,1,2245,25,2245,12,911,2245,2245
"363",615,2245,911,94,2674,13,1524,5,1,2245,25,2245,12,911,2245,2245
"364",2960,2245,911,61,2676,35,1525,5,5,2245,25,2245,12,911,2245,2245
"365",618,2250,3,47,2687,4,1531,5,4,2250,10,2250,12,3,2250,2250
"366",619,2258,1164,78,2722,38,1547,5,6,2258,126,2258,12,1164,2258,2258
"367",620,2260,284,65,2723,19,1548,5,2,2260,113,2260,1,284,2260,2260
"368",623,2283,1268,197,2788,24,1587,5,2,2283,10,2283,12,1268,2283,2283
"369",625,2283,1268,49,2790,13,1589,5,1,2283,10,2283,12,1268,2283,2283
"370",626,2283,1268,17,2791,13,1589,5,1,2283,10,2283,12,1268,2283,2283
"371",627,2283,1268,18,2792,14,1589,5,1,2283,10,2283,12,1268,2283,2283
"372",628,2283,1268,5,2793,17,1589,5,1,2283,10,2283,12,1268,2283,2283
"373",629,2283,1268,17,2795,13,1589,5,1,2283,10,2283,12,1268,2283,2283
"374",624,2283,1268,90,2794,35,1590,5,5,2283,10,2283,12,1268,2283,2283
"375",2311,2285,1187,53,2799,38,1594,5,6,2285,10,2285,12,1187,2285,2285
"376",3508,2288,1170,71,2805,38,1597,5,6,2288,10,2288,12,1170,2288,2288
"377",3509,2288,1170,108,2807,9,1598,5,4,2288,10,2288,12,1170,2288,2288
"378",631,2288,1170,16,2810,13,1599,5,1,2288,10,2288,12,1170,2288,2288
"379",2544,2291,1017,16,2815,13,1601,10,1,2291,25,2291,12,1017,2291,2291
"380",3433,2302,1216,204,2853,38,1627,5,6,2302,105,2302,2,1216,2302,2302
"381",632,2306,86,132,2879,23,1639,10,2,2306,10,2306,12,86,2306,2306
"382",633,2306,86,16,2880,13,1640,10,1,2306,10,2306,12,86,2306,2306
"383",634,2306,86,49,2881,13,1640,10,1,2306,10,2306,12,86,2306,2306
"384",636,2348,612,200,2997,38,1714,5,6,2348,10,2348,12,612,2348,2348
"385",637,2348,612,78,2998,38,1714,5,6,2348,10,2348,12,612,2348,2348
"386",639,2390,1411,200,3114,38,1783,5,6,2390,25,2390,12,1411,2390,2390
"387",4758,2395,2555,53,3124,38,1789,5,6,2395,10,2395,12,2555,2395,2395
"388",642,2409,307,132,3166,23,1809,5,2,2409,10,2409,12,307,2409,2409
"389",647,2409,307,66,3178,38,1810,5,6,2409,10,2409,12,307,2409,2409
"390",644,2409,307,16,3175,13,1813,5,1,2409,10,2409,12,307,2409,2409
"391",645,2409,307,94,3175,13,1813,5,1,2409,10,2409,12,307,2409,2409
"392",646,2409,307,65,3175,13,1813,5,1,2409,10,2409,12,307,2409,2409
"393",643,2409,307,20,3174,4,1814,5,4,2409,10,2409,12,307,2409,2409
"394",649,2412,1335,20,3182,35,1818,5,5,2412,25,2412,12,1335,2412,2412
"395",4338,2414,841,55,3187,13,1823,5,1,2414,10,2414,12,841,2414,2414
"396",650,2418,1454,53,3196,38,1830,5,6,2418,25,2418,12,1454,2418,2418
"397",651,2432,148,66,3222,38,1845,5,6,2432,25,2432,12,148,2432,2432
"398",654,2445,208,23,3298,38,1882,5,6,2445,25,2445,12,208,2445,2445
"399",3728,2451,1914,53,3334,38,1898,5,6,2451,25,2451,12,1914,2451,2451
"400",2772,2458,5364,140,3356,38,1910,5,6,2458,10,2458,12,5364,2458,2458
"401",659,2460,256,61,3360,13,1911,5,1,2460,10,2460,12,256,2460,2460
"402",660,2460,256,92,3362,36,1913,5,5,2460,10,2460,12,256,2460,2460
"403",662,2479,2002,78,3426,38,1948,5,6,2479,10,2479,12,2002,2479,2479
"404",663,2479,2002,16,3430,13,1951,5,1,2479,10,2479,12,2002,2479,2479
"405",2034,2483,2018,191,3440,38,1957,5,6,2483,25,2483,12,2018,2483,2483
"406",2035,2483,2018,60,3442,31,1958,5,4,2483,25,2483,12,2018,2483,2483
"407",2074,2484,2304,71,3451,28,1962,5,4,2484,10,2484,12,2304,2484,2484
"408",667,2496,2058,78,3495,38,1986,5,6,2496,13,2496,11,2058,2496,2496
"409",670,2506,2084,66,3515,38,1996,5,6,2506,11,2506,2,2084,2506,2506
"410",671,2506,2084,108,3515,38,1996,5,6,2506,11,2506,2,2084,2506,2506
"411",672,2510,2309,78,3523,38,2003,5,6,2510,25,2510,12,2309,2510,2510
"412",673,2510,2309,63,3523,38,2003,5,6,2510,25,2510,12,2309,2510,2510
"413",675,2523,2148,94,3534,13,2011,5,1,2523,10,2523,12,2148,2523,2523
"414",3629,2534,2191,108,3552,38,2026,5,6,2534,25,2534,12,2191,2534,2534
"415",676,2538,1888,16,3555,13,2028,5,1,2538,10,2538,12,1888,2538,2538
"416",677,2538,1888,94,3555,13,2028,5,1,2538,10,2538,12,1888,2538,2538
"417",2205,2652,2792,71,3787,38,2190,5,6,2652,105,2652,2,2792,2652,2652
"418",4330,2652,2792,24,3787,38,2190,5,6,2652,105,2652,2,2792,2652,2652
"419",4331,2652,2792,66,3787,38,2190,5,6,2652,105,2652,2,2792,2652,2652
"420",4332,2652,2792,108,3787,38,2190,5,6,2652,105,2652,2,2792,2652,2652
"421",679,2770,3236,66,3816,38,2217,5,6,2770,25,2770,12,3236,2770,2770
"422",680,2770,3236,66,3817,38,2217,5,6,2770,25,2770,12,3236,2770,2770
"423",682,2803,382,16,3847,13,2244,5,1,2803,10,2803,12,382,2803,2803
